created_at,entry_id,field1,field2
2018-12-18 14:11:11 UTC,518,26.4,59.8
2018-12-18 14:11:30 UTC,519,26.4,59.7
2018-12-18 14:11:49 UTC,520,26.4,59.7
2018-12-18 14:12:08 UTC,521,26.4,59.7
2018-12-18 14:12:27 UTC,522,26.4,59.7
2018-12-18 14:12:46 UTC,523,26.4,59.7
2018-12-18 14:13:05 UTC,524,26.4,59.7
2018-12-18 14:13:24 UTC,525,26.4,59.7
2018-12-18 14:13:43 UTC,526,26.4,59.7
2018-12-18 14:14:02 UTC,527,26.4,59.6
2018-12-18 14:14:21 UTC,528,26.4,59.6
2018-12-18 14:14:40 UTC,529,26.4,59.6
2018-12-18 14:14:59 UTC,530,26.4,59.6
2018-12-18 14:15:19 UTC,531,26.4,59.6
2018-12-18 14:15:38 UTC,532,26.4,59.6
2018-12-18 14:15:57 UTC,533,26.4,59.6
2018-12-18 14:16:16 UTC,534,26.4,59.6
2018-12-18 14:16:35 UTC,535,26.4,59.5
2018-12-18 14:16:54 UTC,536,26.4,59.6
2018-12-18 14:17:13 UTC,537,26.4,59.5
2018-12-18 14:17:32 UTC,538,26.5,59.6
2018-12-18 14:17:51 UTC,539,26.4,59.5
2018-12-18 14:18:10 UTC,540,26.4,59.4
2018-12-18 14:18:29 UTC,541,26.4,59.4
2018-12-18 14:18:48 UTC,542,26.4,59.4
2018-12-18 14:19:07 UTC,543,26.4,59.4
2018-12-18 14:19:26 UTC,544,26.4,59.7
2018-12-18 14:19:45 UTC,545,26.4,59.4
2018-12-18 14:20:04 UTC,546,26.5,59.4
2018-12-18 14:20:24 UTC,547,26.4,59.3
2018-12-18 14:20:43 UTC,548,26.4,59.4
2018-12-18 14:21:02 UTC,549,26.4,59.3
2018-12-18 14:21:21 UTC,550,26.4,59.3
2018-12-18 14:21:40 UTC,551,26.4,59.3
2018-12-18 14:21:59 UTC,552,26.4,59.3
2018-12-18 14:22:18 UTC,553,26.4,59.3
2018-12-18 14:22:37 UTC,554,26.4,59.2
2018-12-18 14:22:56 UTC,555,26.4,59.2
2018-12-18 14:23:15 UTC,556,26.4,59.3
2018-12-18 14:23:34 UTC,557,26.4,59.3
2018-12-18 14:23:53 UTC,558,26.4,59.3
2018-12-18 14:24:12 UTC,559,26.4,59.3
2018-12-18 14:24:31 UTC,560,26.4,59.3
2018-12-18 14:24:50 UTC,561,26.4,59.3
2018-12-18 14:25:09 UTC,562,26.4,59.3
2018-12-18 14:25:28 UTC,563,26.4,59.3
2018-12-18 14:25:47 UTC,564,26.4,59.3
2018-12-18 14:26:07 UTC,565,26.4,59.3
2018-12-18 14:26:26 UTC,566,26.4,59.3
2018-12-18 14:26:45 UTC,567,26.4,59.3
2018-12-18 14:27:04 UTC,568,26.4,59.3
2018-12-18 14:27:23 UTC,569,26.4,59.3
2018-12-18 14:27:42 UTC,570,26.4,59.3
2018-12-18 14:28:01 UTC,571,26.4,59.3
2018-12-18 14:28:20 UTC,572,26.4,59.4
2018-12-18 14:28:39 UTC,573,26.4,59.3
2018-12-18 14:28:58 UTC,574,26.4,59.3
2018-12-18 14:29:17 UTC,575,26.4,59.3
2018-12-18 14:29:36 UTC,576,26.4,59.3
2018-12-18 14:29:55 UTC,577,26.4,59.3
2018-12-18 14:30:14 UTC,578,26.4,59.3
2018-12-18 14:30:33 UTC,579,26.4,59.3
2018-12-18 14:30:52 UTC,580,26.4,59.3
2018-12-18 14:31:12 UTC,581,26.4,59.3
2018-12-18 14:31:31 UTC,582,26.4,59.3
2018-12-18 14:31:50 UTC,583,26.4,59.0
2018-12-18 14:32:09 UTC,584,26.4,59.0
2018-12-18 14:32:28 UTC,585,26.4,59.0
2018-12-18 14:32:47 UTC,586,26.4,59.1
2018-12-18 14:33:06 UTC,587,26.4,59.2
2018-12-18 14:33:25 UTC,588,26.4,59.3
2018-12-18 14:33:44 UTC,589,26.4,59.5
2018-12-18 14:34:03 UTC,590,26.5,60.0
2018-12-18 14:34:22 UTC,591,26.5,60.4
2018-12-18 14:34:41 UTC,592,26.5,60.0
2018-12-18 14:35:00 UTC,593,26.5,60.3
2018-12-18 14:35:19 UTC,594,26.5,60.1
2018-12-18 14:35:38 UTC,595,26.5,59.4
2018-12-18 14:35:57 UTC,596,26.5,59.1
2018-12-18 14:36:16 UTC,597,26.5,59.0
2018-12-18 14:36:35 UTC,598,26.5,58.9
2018-12-18 14:36:55 UTC,599,26.5,58.9
2018-12-18 14:37:14 UTC,600,26.5,58.9
2018-12-18 14:37:33 UTC,601,26.5,58.9
2018-12-18 14:37:52 UTC,602,26.5,58.8
2018-12-18 14:38:11 UTC,603,26.5,58.9
2018-12-18 14:38:30 UTC,604,26.5,58.9
2018-12-18 14:38:49 UTC,605,26.5,58.9
2018-12-18 14:39:08 UTC,606,26.5,58.9
2018-12-18 14:39:27 UTC,607,26.4,58.8
2018-12-18 14:39:46 UTC,608,26.5,58.8
2018-12-18 14:40:05 UTC,609,26.5,58.9
2018-12-18 14:40:24 UTC,610,26.4,58.9
2018-12-18 14:40:43 UTC,611,26.4,58.9
2018-12-18 14:41:03 UTC,612,26.4,58.9
2018-12-18 14:41:22 UTC,613,26.5,59.0
2018-12-18 14:41:41 UTC,614,26.5,58.9
2018-12-18 14:42:00 UTC,615,26.5,58.9
2018-12-18 14:42:19 UTC,616,26.4,58.9
2018-12-18 14:42:38 UTC,617,26.5,59.0
2018-12-18 14:42:57 UTC,618,26.4,58.9
2018-12-18 14:43:16 UTC,619,26.5,59.0
2018-12-18 14:43:36 UTC,620,26.5,58.9
2018-12-18 14:43:55 UTC,621,26.4,58.9
2018-12-18 14:44:14 UTC,622,26.4,58.9
2018-12-18 14:44:33 UTC,623,26.4,58.9
2018-12-18 14:44:52 UTC,624,26.4,58.8
2018-12-18 14:45:11 UTC,625,26.4,58.8
2018-12-18 14:45:30 UTC,626,26.4,58.8
2018-12-18 14:45:49 UTC,627,26.4,58.8
2018-12-18 14:46:08 UTC,628,26.4,58.9
2018-12-18 14:46:27 UTC,629,26.4,58.8
2018-12-18 14:46:46 UTC,630,26.4,58.8
2018-12-18 14:47:05 UTC,631,26.4,58.7
2018-12-18 14:47:25 UTC,632,26.4,58.8
2018-12-18 14:47:44 UTC,633,26.4,58.8
2018-12-18 14:48:03 UTC,634,26.4,58.8
2018-12-18 14:48:22 UTC,635,26.4,58.8
2018-12-18 14:48:41 UTC,636,26.4,58.8
2018-12-18 14:49:00 UTC,637,26.4,58.7
2018-12-18 14:49:19 UTC,638,26.4,58.8
2018-12-18 14:49:38 UTC,639,26.4,58.8
2018-12-18 14:49:57 UTC,640,26.4,58.8
2018-12-18 14:50:16 UTC,641,26.4,58.7
2018-12-18 14:50:35 UTC,642,26.4,58.7
2018-12-18 14:50:54 UTC,643,26.4,58.8
2018-12-18 14:51:13 UTC,644,26.4,58.8
2018-12-18 14:51:32 UTC,645,26.4,58.8
2018-12-18 14:51:52 UTC,646,26.4,58.8
2018-12-18 14:52:11 UTC,647,26.4,58.8
2018-12-18 14:52:30 UTC,648,26.4,58.8
2018-12-18 14:52:49 UTC,649,26.4,58.8
2018-12-18 14:53:08 UTC,650,26.4,58.8
2018-12-18 14:53:27 UTC,651,26.4,58.8
2018-12-18 14:53:46 UTC,652,26.4,58.8
2018-12-18 14:54:05 UTC,653,26.4,58.8
2018-12-18 14:54:24 UTC,654,26.4,58.9
2018-12-18 14:54:43 UTC,655,26.4,58.7
2018-12-18 14:55:02 UTC,656,26.4,58.6
2018-12-18 14:55:21 UTC,657,26.4,58.6
2018-12-18 14:55:40 UTC,658,26.4,58.6
2018-12-18 14:55:59 UTC,659,26.4,58.6
2018-12-18 14:56:18 UTC,660,26.4,58.6
2018-12-18 14:56:37 UTC,661,26.4,58.6
2018-12-18 14:56:57 UTC,662,26.4,58.6
2018-12-18 14:57:16 UTC,663,26.4,58.6
2018-12-18 14:57:35 UTC,664,26.4,58.6
2018-12-18 14:57:54 UTC,665,26.4,58.6
2018-12-18 14:58:13 UTC,666,26.4,58.6
2018-12-18 14:58:32 UTC,667,26.4,58.6
2018-12-18 14:58:51 UTC,668,26.4,58.5
2018-12-18 14:59:10 UTC,669,26.4,58.5
2018-12-18 14:59:29 UTC,670,26.4,58.5
2018-12-18 14:59:48 UTC,671,26.4,58.5
2018-12-18 15:00:07 UTC,672,26.4,58.5
2018-12-18 15:00:26 UTC,673,26.4,58.5
2018-12-18 15:00:45 UTC,674,26.4,58.5
2018-12-18 15:01:04 UTC,675,26.4,58.5
2018-12-18 15:01:23 UTC,676,26.4,58.5
2018-12-18 15:01:42 UTC,677,26.4,58.5
2018-12-18 15:02:01 UTC,678,26.4,58.5
2018-12-18 15:02:21 UTC,679,26.4,58.5
2018-12-18 15:02:40 UTC,680,26.4,58.5
2018-12-18 15:02:59 UTC,681,26.4,58.5
2018-12-18 15:03:18 UTC,682,26.4,58.4
2018-12-18 15:03:37 UTC,683,26.4,58.4
2018-12-18 15:03:56 UTC,684,26.4,58.4
2018-12-18 15:04:15 UTC,685,26.4,58.4
2018-12-18 15:04:34 UTC,686,26.4,58.4
2018-12-18 15:04:53 UTC,687,26.4,58.4
2018-12-18 15:05:14 UTC,688,26.4,58.4
2018-12-18 15:05:31 UTC,689,26.4,58.4
2018-12-18 15:05:51 UTC,690,26.4,58.3
2018-12-18 15:06:09 UTC,691,26.4,58.3
2018-12-18 15:06:28 UTC,692,26.4,58.3
2018-12-18 15:06:47 UTC,693,26.4,58.3
2018-12-18 15:07:07 UTC,694,26.4,58.3
2018-12-18 15:07:25 UTC,695,26.4,58.3
2018-12-18 15:07:44 UTC,696,26.4,58.3
2018-12-18 15:08:04 UTC,697,26.4,58.2
2018-12-18 15:08:23 UTC,698,26.4,58.3
2018-12-18 15:08:42 UTC,699,26.4,58.2
2018-12-18 15:09:01 UTC,700,26.4,58.2
2018-12-18 15:09:20 UTC,701,26.4,58.2
2018-12-18 15:09:39 UTC,702,26.4,58.2
2018-12-18 15:09:58 UTC,703,26.4,58.2
2018-12-18 15:10:17 UTC,704,26.4,58.2
2018-12-18 15:10:36 UTC,705,26.4,58.2
2018-12-18 15:10:55 UTC,706,26.4,58.2
2018-12-18 15:11:14 UTC,707,26.4,58.4
2018-12-18 15:11:33 UTC,708,26.4,58.2
2018-12-18 15:11:52 UTC,709,26.5,58.3
2018-12-18 15:12:11 UTC,710,26.4,58.2
2018-12-18 15:12:30 UTC,711,26.4,58.2
2018-12-18 15:12:49 UTC,712,26.4,58.2
2018-12-18 15:13:08 UTC,713,26.4,58.1
2018-12-18 15:13:28 UTC,714,26.4,58.2
2018-12-18 15:13:47 UTC,715,26.4,58.3
2018-12-18 15:14:06 UTC,716,26.4,58.2
2018-12-18 15:14:25 UTC,717,26.4,58.2
2018-12-18 15:14:44 UTC,718,26.4,58.1
2018-12-18 15:15:03 UTC,719,26.4,58.1
2018-12-18 15:15:22 UTC,720,26.4,58.1
2018-12-18 15:15:41 UTC,721,26.4,58.1
2018-12-18 15:16:00 UTC,722,26.4,58.1
2018-12-18 15:16:20 UTC,723,26.4,58.1
2018-12-18 15:16:39 UTC,724,26.4,58.1
2018-12-18 15:16:58 UTC,725,26.4,58.1
2018-12-18 15:17:17 UTC,726,26.4,58.1
2018-12-18 15:17:36 UTC,727,26.4,58.1
2018-12-18 15:17:55 UTC,728,26.4,58.1
2018-12-18 15:18:14 UTC,729,26.4,58.1
2018-12-18 15:18:33 UTC,730,26.4,58.1
2018-12-18 15:18:52 UTC,731,26.4,58.1
2018-12-18 15:19:11 UTC,732,26.4,58.1
2018-12-18 15:19:30 UTC,733,26.4,58.1
2018-12-18 15:19:49 UTC,734,26.4,58.1
2018-12-18 15:20:08 UTC,735,26.4,58.1
2018-12-18 15:20:27 UTC,736,26.4,58.0
2018-12-18 15:20:46 UTC,737,26.4,58.0
2018-12-18 15:21:05 UTC,738,26.4,58.1
2018-12-18 15:21:25 UTC,739,26.4,58.0
2018-12-18 15:21:44 UTC,740,26.4,58.0
2018-12-18 15:22:03 UTC,741,26.4,57.9
2018-12-18 15:22:22 UTC,742,26.4,57.9
2018-12-18 15:22:41 UTC,743,26.4,58.0
2018-12-18 15:23:00 UTC,744,26.4,58.0
2018-12-18 15:23:19 UTC,745,26.4,58.0
2018-12-18 15:23:38 UTC,746,26.4,58.0
2018-12-18 15:23:57 UTC,747,26.4,57.9
2018-12-18 15:24:16 UTC,748,26.4,57.9
2018-12-18 15:24:35 UTC,749,26.4,57.9
2018-12-18 15:24:54 UTC,750,26.4,57.9
2018-12-18 15:25:14 UTC,751,26.4,58.0
2018-12-18 15:25:33 UTC,752,26.4,57.9
2018-12-18 15:25:52 UTC,753,26.4,57.9
2018-12-18 15:26:11 UTC,754,26.4,57.9
2018-12-18 15:26:30 UTC,755,26.4,57.9
2018-12-18 15:26:49 UTC,756,26.4,58.0
2018-12-18 15:27:08 UTC,757,26.4,58.0
2018-12-18 15:27:27 UTC,758,26.4,58.0
2018-12-18 15:27:46 UTC,759,26.4,58.0
2018-12-18 15:28:05 UTC,760,26.4,58.0
2018-12-18 15:28:24 UTC,761,26.4,57.9
2018-12-18 15:28:43 UTC,762,26.4,57.9
2018-12-18 15:29:02 UTC,763,26.4,57.9
2018-12-18 15:29:21 UTC,764,26.4,57.9
2018-12-18 15:29:41 UTC,765,26.4,57.9
2018-12-18 15:30:00 UTC,766,26.4,57.9
2018-12-18 15:30:19 UTC,767,26.4,57.9
2018-12-18 15:30:38 UTC,768,26.4,57.9
2018-12-18 15:30:57 UTC,769,26.4,57.9
2018-12-18 15:31:16 UTC,770,26.4,57.8
2018-12-18 15:31:35 UTC,771,26.4,57.9
2018-12-18 15:31:54 UTC,772,26.4,57.9
2018-12-18 15:32:13 UTC,773,26.4,57.8
2018-12-18 15:32:32 UTC,774,26.4,57.8
2018-12-18 15:32:51 UTC,775,26.4,57.8
2018-12-18 15:33:10 UTC,776,26.4,57.8
2018-12-18 15:33:29 UTC,777,26.4,57.8
2018-12-18 15:33:48 UTC,778,26.4,57.8
2018-12-18 15:34:07 UTC,779,26.4,57.8
2018-12-18 15:34:26 UTC,780,26.4,58.3
2018-12-18 15:34:45 UTC,781,26.4,58.6
2018-12-18 15:35:04 UTC,782,26.4,58.2
2018-12-18 15:35:23 UTC,783,26.4,58.0
2018-12-18 15:35:42 UTC,784,26.4,57.9
2018-12-18 15:36:01 UTC,785,26.4,57.8
2018-12-18 15:36:21 UTC,786,26.4,57.8
2018-12-18 15:36:40 UTC,787,26.4,57.8
2018-12-18 15:36:59 UTC,788,26.4,57.7
2018-12-18 15:37:18 UTC,789,26.4,57.8
2018-12-18 15:37:37 UTC,790,26.4,57.7
2018-12-18 15:37:56 UTC,791,26.4,57.7
2018-12-18 15:38:15 UTC,792,26.4,57.7
2018-12-18 15:38:34 UTC,793,26.4,57.7
2018-12-18 15:38:53 UTC,794,26.4,57.6
2018-12-18 15:39:12 UTC,795,26.4,57.6
2018-12-18 15:39:31 UTC,796,26.4,57.7
2018-12-18 15:39:50 UTC,797,26.4,57.6
2018-12-18 15:40:09 UTC,798,26.4,57.6
2018-12-18 15:40:28 UTC,799,26.4,57.6
2018-12-18 15:40:47 UTC,800,26.4,57.5
2018-12-18 15:41:06 UTC,801,26.4,57.5
2018-12-18 15:41:25 UTC,802,26.4,57.5
2018-12-18 15:41:45 UTC,803,26.4,57.6
2018-12-18 15:42:04 UTC,804,26.4,57.6
2018-12-18 15:42:23 UTC,805,26.4,57.5
2018-12-18 15:42:42 UTC,806,26.4,58.2
2018-12-18 15:43:01 UTC,807,26.4,57.9
2018-12-18 15:43:20 UTC,808,26.4,57.6
2018-12-18 15:43:39 UTC,809,26.4,57.5
2018-12-18 15:43:58 UTC,810,26.4,57.4
2018-12-18 15:44:17 UTC,811,26.5,57.4
2018-12-18 15:44:36 UTC,812,26.4,57.4
2018-12-18 15:44:55 UTC,813,26.4,57.8
2018-12-18 15:45:14 UTC,814,26.4,57.8
2018-12-18 15:45:33 UTC,815,26.5,58.1
2018-12-18 15:45:53 UTC,816,26.5,58.2
2018-12-18 15:46:12 UTC,817,26.5,58.5
2018-12-18 15:46:31 UTC,818,26.5,58.4
2018-12-18 15:46:50 UTC,819,26.5,58.4
2018-12-18 15:47:09 UTC,820,26.5,58.8
2018-12-18 15:47:28 UTC,821,26.5,58.5
2018-12-18 15:47:47 UTC,822,26.5,58.1
2018-12-18 15:48:06 UTC,823,26.6,57.7
2018-12-18 15:48:25 UTC,824,26.6,58.2
2018-12-18 15:48:45 UTC,825,26.6,58.1
2018-12-18 15:49:04 UTC,826,26.6,58.1
2018-12-18 15:49:23 UTC,827,26.6,58.1
2018-12-18 15:49:42 UTC,828,26.6,58.1
2018-12-18 15:50:01 UTC,829,26.6,57.8
2018-12-18 15:50:20 UTC,830,26.6,57.8
2018-12-18 15:50:39 UTC,831,26.6,57.8
2018-12-18 15:50:58 UTC,832,26.7,58.0
2018-12-18 15:51:17 UTC,833,26.6,57.8
2018-12-18 15:51:36 UTC,834,26.7,57.8
2018-12-18 15:51:55 UTC,835,26.6,57.7
2018-12-18 15:52:14 UTC,836,26.6,57.8
2018-12-18 15:52:33 UTC,837,26.6,57.6
2018-12-18 15:52:53 UTC,838,26.6,57.8
2018-12-18 15:53:12 UTC,839,26.6,57.8
2018-12-18 15:53:31 UTC,840,26.6,57.9
2018-12-18 15:53:50 UTC,841,26.6,57.5
2018-12-18 15:54:09 UTC,842,26.6,56.9
2018-12-18 15:54:28 UTC,843,26.6,56.8
2018-12-18 15:54:47 UTC,844,26.7,57.0
2018-12-18 15:55:06 UTC,845,26.7,56.8
2018-12-18 15:55:25 UTC,846,26.7,56.6
2018-12-18 15:55:44 UTC,847,26.7,56.7
2018-12-18 15:56:03 UTC,848,26.7,56.7
2018-12-18 15:56:23 UTC,849,26.7,56.8
2018-12-18 15:56:42 UTC,850,26.6,56.6
2018-12-18 15:57:01 UTC,851,26.7,56.6
2018-12-18 15:57:20 UTC,852,26.6,56.6
2018-12-18 15:57:39 UTC,853,26.7,56.7
2018-12-18 15:57:58 UTC,854,26.6,56.6
2018-12-18 15:58:17 UTC,855,26.6,56.7
2018-12-18 15:58:36 UTC,856,26.6,56.7
2018-12-18 15:58:55 UTC,857,26.6,56.7
2018-12-18 15:59:14 UTC,858,26.6,56.8
2018-12-18 15:59:33 UTC,859,26.6,56.8
2018-12-18 15:59:52 UTC,860,26.6,56.8
2018-12-18 16:00:11 UTC,861,26.5,56.7
2018-12-18 16:00:31 UTC,862,26.5,56.8
2018-12-18 16:00:50 UTC,863,26.5,56.8
2018-12-18 16:01:09 UTC,864,26.5,56.8
2018-12-18 16:01:28 UTC,865,26.5,56.8
2018-12-18 16:01:47 UTC,866,26.5,56.8
2018-12-18 16:02:06 UTC,867,26.5,56.9
2018-12-18 16:02:25 UTC,868,26.5,56.9
2018-12-18 16:02:44 UTC,869,26.5,56.9
2018-12-18 16:03:03 UTC,870,26.5,56.9
2018-12-18 16:03:22 UTC,871,26.5,56.9
2018-12-18 16:03:41 UTC,872,26.5,57.0
2018-12-18 16:04:00 UTC,873,26.5,57.0
2018-12-18 16:04:19 UTC,874,26.5,57.0
2018-12-18 16:04:38 UTC,875,26.5,57.0
2018-12-18 16:04:57 UTC,876,26.5,57.0
2018-12-18 16:05:16 UTC,877,26.5,57.0
2018-12-18 16:05:35 UTC,878,26.5,57.0
2018-12-18 16:05:55 UTC,879,26.5,57.0
2018-12-18 16:06:14 UTC,880,26.5,57.2
2018-12-18 16:06:33 UTC,881,26.5,57.5
2018-12-18 16:06:52 UTC,882,26.5,57.1
2018-12-18 16:07:11 UTC,883,26.5,57.0
2018-12-18 16:07:30 UTC,884,26.5,56.9
2018-12-18 16:07:49 UTC,885,26.5,56.9
2018-12-18 16:08:08 UTC,886,26.5,56.9
2018-12-18 16:08:27 UTC,887,26.5,56.9
2018-12-18 16:08:46 UTC,888,26.5,56.9
2018-12-18 16:09:05 UTC,889,26.5,56.9
2018-12-18 16:09:24 UTC,890,26.5,56.9
2018-12-18 16:09:43 UTC,891,26.5,56.9
2018-12-18 16:10:02 UTC,892,26.5,56.9
2018-12-18 16:10:22 UTC,893,26.5,56.8
2018-12-18 16:10:41 UTC,894,26.5,56.8
2018-12-18 16:11:00 UTC,895,26.5,57.1
2018-12-18 16:11:19 UTC,896,26.4,57.0
2018-12-18 16:11:38 UTC,897,26.5,56.9
2018-12-18 16:11:57 UTC,898,26.4,56.9
2018-12-18 16:12:16 UTC,899,26.4,56.9
2018-12-18 16:12:35 UTC,900,26.4,56.8
2018-12-18 16:12:54 UTC,901,26.4,56.8
2018-12-18 16:13:13 UTC,902,26.5,56.9
2018-12-18 16:13:32 UTC,903,26.4,56.8
2018-12-18 16:13:51 UTC,904,26.4,56.8
2018-12-18 16:14:10 UTC,905,26.4,56.8
2018-12-18 16:14:29 UTC,906,26.4,56.8
2018-12-18 16:14:48 UTC,907,26.4,56.9
2018-12-18 16:15:07 UTC,908,26.4,56.9
2018-12-18 16:15:26 UTC,909,26.4,56.8
2018-12-18 16:15:45 UTC,910,26.4,56.8
2018-12-18 16:16:04 UTC,911,26.4,56.8
2018-12-18 16:16:23 UTC,912,26.4,56.8
2018-12-18 16:16:42 UTC,913,26.4,56.8
2018-12-18 16:17:02 UTC,914,26.4,56.8
2018-12-18 16:17:21 UTC,915,26.4,56.8
2018-12-18 16:17:40 UTC,916,26.4,56.8
2018-12-18 16:17:59 UTC,917,26.4,56.8
2018-12-18 16:18:18 UTC,918,26.4,56.8
2018-12-18 16:18:37 UTC,919,26.4,56.8
2018-12-18 16:18:56 UTC,920,26.4,56.8
2018-12-18 16:19:15 UTC,921,26.4,56.8
2018-12-18 16:19:34 UTC,922,26.4,56.8
2018-12-18 16:19:53 UTC,923,26.4,56.8
2018-12-18 16:20:12 UTC,924,26.4,56.8
2018-12-18 16:20:31 UTC,925,26.4,56.8
2018-12-18 16:20:50 UTC,926,26.4,56.7
2018-12-18 16:21:09 UTC,927,26.4,56.8
2018-12-18 16:21:28 UTC,928,26.4,56.8
2018-12-18 16:21:47 UTC,929,26.4,56.8
2018-12-18 16:22:06 UTC,930,26.4,56.8
2018-12-18 16:22:26 UTC,931,26.4,56.8
2018-12-18 16:22:45 UTC,932,26.4,56.8
2018-12-18 16:23:04 UTC,933,26.4,56.8
2018-12-18 16:23:23 UTC,934,26.4,56.8
2018-12-18 16:23:42 UTC,935,26.4,56.8
2018-12-18 16:24:01 UTC,936,26.4,56.8
2018-12-18 16:24:20 UTC,937,26.4,56.8
2018-12-18 16:24:39 UTC,938,26.4,56.8
2018-12-18 16:24:58 UTC,939,26.4,56.8
2018-12-18 16:25:18 UTC,940,26.4,56.9
2018-12-18 16:25:37 UTC,941,26.4,56.8
2018-12-18 16:25:56 UTC,942,26.4,56.8
2018-12-18 16:26:15 UTC,943,26.4,56.8
2018-12-18 16:26:34 UTC,944,26.4,56.8
2018-12-18 16:26:53 UTC,945,26.4,56.8
2018-12-18 16:27:12 UTC,946,26.4,56.8
2018-12-18 16:27:31 UTC,947,26.4,56.8
2018-12-18 16:27:50 UTC,948,26.4,56.9
2018-12-18 16:28:09 UTC,949,26.4,56.9
2018-12-18 16:28:28 UTC,950,26.4,56.9
2018-12-18 16:28:47 UTC,951,26.4,56.8
2018-12-18 16:29:06 UTC,952,26.4,56.8
2018-12-18 16:29:25 UTC,953,26.4,56.8
2018-12-18 16:29:44 UTC,954,26.4,56.8
2018-12-18 16:30:03 UTC,955,26.4,56.8
2018-12-18 16:30:23 UTC,956,26.4,56.8
2018-12-18 16:30:42 UTC,957,26.4,56.8
2018-12-18 16:31:01 UTC,958,26.4,56.8
2018-12-18 16:31:20 UTC,959,26.4,56.8
2018-12-18 16:31:39 UTC,960,26.4,56.9
2018-12-18 16:31:58 UTC,961,26.4,57.0
2018-12-18 16:32:17 UTC,962,26.4,56.9
2018-12-18 16:32:36 UTC,963,26.4,56.8
2018-12-18 16:32:55 UTC,964,26.4,56.8
2018-12-18 16:33:14 UTC,965,26.4,56.7
2018-12-18 16:33:33 UTC,966,26.4,56.7
2018-12-18 16:33:52 UTC,967,26.4,56.7
2018-12-18 16:34:11 UTC,968,26.4,56.7
2018-12-18 16:34:30 UTC,969,26.4,56.6
2018-12-18 16:34:50 UTC,970,26.4,56.7
2018-12-18 16:35:09 UTC,971,26.4,56.7
2018-12-18 16:35:28 UTC,972,26.4,56.7
2018-12-18 16:35:47 UTC,973,26.4,56.7
2018-12-18 16:36:06 UTC,974,26.4,56.7
2018-12-18 16:36:25 UTC,975,26.4,56.7
2018-12-18 16:36:44 UTC,976,26.4,56.7
2018-12-18 16:37:03 UTC,977,26.4,56.7
2018-12-18 16:37:22 UTC,978,26.4,56.7
2018-12-18 16:37:41 UTC,979,26.4,56.7
2018-12-18 16:38:00 UTC,980,26.4,56.8
2018-12-18 16:38:19 UTC,981,26.4,56.8
2018-12-18 16:38:38 UTC,982,26.4,56.8
2018-12-18 16:38:57 UTC,983,26.4,56.8
2018-12-18 16:39:16 UTC,984,26.4,56.8
2018-12-18 16:39:35 UTC,985,26.4,56.8
2018-12-18 16:39:55 UTC,986,26.4,56.7
2018-12-18 16:40:14 UTC,987,26.4,56.7
2018-12-18 16:40:33 UTC,988,26.4,56.8
2018-12-18 16:40:52 UTC,989,26.4,56.8
2018-12-18 16:41:11 UTC,990,26.4,56.7
2018-12-18 16:41:30 UTC,991,26.4,56.7
2018-12-18 16:41:49 UTC,992,26.4,56.7
2018-12-18 16:42:08 UTC,993,26.4,56.8
2018-12-18 16:42:27 UTC,994,26.4,56.8
2018-12-18 16:42:46 UTC,995,26.4,56.7
2018-12-18 16:43:05 UTC,996,26.4,56.7
2018-12-18 16:43:24 UTC,997,26.4,56.6
2018-12-18 16:43:43 UTC,998,26.4,56.8
2018-12-18 16:44:02 UTC,999,26.4,56.8
2018-12-18 16:44:21 UTC,1000,26.4,56.7
2018-12-18 16:44:41 UTC,1001,26.4,56.7
2018-12-18 16:45:00 UTC,1002,26.4,56.6
2018-12-18 16:45:19 UTC,1003,26.4,56.6
2018-12-18 16:45:38 UTC,1004,26.4,56.6
2018-12-18 16:45:57 UTC,1005,26.4,56.6
2018-12-18 16:46:16 UTC,1006,26.4,56.6
2018-12-18 16:46:35 UTC,1007,26.4,56.6
2018-12-18 16:46:54 UTC,1008,26.4,56.6
2018-12-18 16:47:13 UTC,1009,26.4,56.6
2018-12-18 16:47:32 UTC,1010,26.4,56.6
2018-12-18 16:47:51 UTC,1011,26.4,56.6
2018-12-18 16:48:11 UTC,1012,26.4,56.6
2018-12-18 16:48:30 UTC,1013,26.4,56.6
2018-12-18 16:48:49 UTC,1014,26.4,56.9
2018-12-18 16:49:08 UTC,1015,26.4,57.0
2018-12-18 16:49:27 UTC,1016,26.4,56.7
2018-12-18 16:49:46 UTC,1017,26.4,56.6
2018-12-18 16:50:05 UTC,1018,26.4,56.5
2018-12-18 16:50:24 UTC,1019,26.4,56.4
2018-12-18 16:50:43 UTC,1020,26.4,56.2
2018-12-18 16:51:02 UTC,1021,26.4,56.3
2018-12-18 16:51:21 UTC,1022,26.4,57.2
2018-12-18 16:52:09 UTC,1023,26.5,55.9
2018-12-18 16:52:28 UTC,1024,26.5,55.4
2018-12-18 16:52:47 UTC,1025,26.5,55.0
2018-12-18 16:53:06 UTC,1026,26.4,54.8
2018-12-18 16:53:25 UTC,1027,26.4,54.6
2018-12-18 16:53:44 UTC,1028,26.4,54.9
2018-12-18 16:54:03 UTC,1029,26.4,54.9
2018-12-18 16:54:22 UTC,1030,26.4,54.8
2018-12-18 16:54:41 UTC,1031,26.4,54.7
2018-12-18 16:55:01 UTC,1032,26.4,54.7
2018-12-18 16:55:19 UTC,1033,26.4,54.6
